Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


ABN  AMRO Mutual Fund
102652;ABN AMRO  Monthly Income Plan-Regular Plan-Growth Option;;;12.8653;12.8653;12.8653;08-Mar-2007
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;;;10.6945;10.6945;10.6945;08-Mar-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;;;10.7655;10.7655;10.7655;08-Mar-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;;;10.0000;10.0000;10.0000;08-Mar-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;;;11.5236;11.5236;11.5236;08-Mar-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;;;10.0161;10.0161;10.0161;08-Mar-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;;;10.0000;10.0000;10.0000;08-Mar-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;;;10.0000;10.0000;10.0000;08-Mar-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;;;0.0000;0.0000;0.0000;08-Mar-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;;;0.0000;0.0000;0.0000;08-Mar-2007
102651;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Weekly Dividend Option;;;0.0000;0.0000;0.0000;08-Mar-2007
102641;ABN AMRO  Short Term Income Fund-Regular Plan-Growth Option;;;11.4001;11.4001;11.4001;08-Mar-2007
102642;ABN AMRO  Short Term Income Fund-Regular Plan-Monthly Dividend Option;;;10.0153;10.0153;10.0153;08-Mar-2007
102643;ABN AMRO  Short Term Income Fund-Regular Plan-Weekly Dividend Option;;;10.0000;10.0000;10.0000;08-Mar-2007
102622;ABN AMRO Flexi Debt Fund-Regular Plan-Daily Dividend Option;;;10.0000;10.0000;10.0000;08-Mar-2007
102619;ABN AMRO Flexi Debt Fund-Regular Plan-Growth Option;;;11.5229;11.5229;11.5229;08-Mar-2007
102621;ABN AMRO Flexi Debt Fund-Regular Plan-Half-Yearly Dividend Option;;;10.4585;10.4585;10.4585;08-Mar-2007
102620;ABN AMRO Flexi Debt Fund-Regular Plan-Quarterly Dividend Option;;;10.2416;10.2416;10.2416;08-Mar-2007
102623;ABN AMRO Flexi Debt Fund-Regular Plan-Weekly Dividend Option;;;10.0001;10.0001;10.0001;08-Mar-2007
103291;ABN AMRO Money Plus Fund-Institutional Plan-Growth Option;;;10.9690;10.9690;10.9690;08-Mar-2007
103293;ABN AMRO Money Plus Fund-Institutional Plan-Monthly Dividend Option;;;10.0220;10.0220;10.0220;08-Mar-2007
103292;ABN AMRO Money Plus Fund-Institutional Plan-Weekly Dividend Option;;;10.0002;10.0002;10.0002;08-Mar-2007
103288;ABN AMRO Money Plus Fund-Regular Plan-Growth Option;;;10.9263;10.9263;10.9263;08-Mar-2007
103290;ABN AMRO Money Plus Fund-Regular Plan-Monthly Dividend Option;;;10.0220;10.0220;10.0220;08-Mar-2007
103289;ABN AMRO Money Plus Fund-Regular Plan-Weekly Dividend Option;;;10.0003;10.0003;10.0003;08-Mar-2007

