Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
106270;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-3 YRS- DIVIDEND;;;11.2929;11.2929;11.2929;04-Dec-2009
106269;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-3 YRS- GROWTH;;;11.2929;11.2929;11.2929;04-Dec-2009
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;;;11.8145;11.8145;11.8145;04-Dec-2009
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;;;11.8145;11.8145;11.8145;04-Dec-2009
102754;Birla Sun Life Fixed Maturity Plan - Annual Series 1-Dividend;;;10.0000;9.8000;10.0000;04-Dec-2009
102755;Birla Sun Life Fixed Maturity Plan - Annual Series 1-Growth;;;11.2538;11.0287;11.2538;04-Dec-2009
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;24.4381;24.3770;24.4381;04-Dec-2009
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.3369;11.3086;11.3369;04-Dec-2009
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;24.4381;24.3770;24.4381;04-Dec-2009
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;16.3085;16.1454;16.3085;04-Dec-2009
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.3148;11.2017;11.3148;04-Dec-2009
101712;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Growth /Payment;INF209K01744;;16.3085;16.1454;16.3085;04-Dec-2009
103184;Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan;INF209K01AX9;INF209K01DX3;11.2362;11.1238;11.2362;04-Dec-2009
103185;Aditya Birla Sun Life Monthly Income - Growth - Regular Plan;INF209K01AZ4;;33.5434;33.2080;33.5434;04-Dec-2009
103186;Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan;INF209K01AY7;INF209K01DY1;11.8495;11.7310;11.8495;04-Dec-2009

Bandhan Mutual Fund
108784;BANDHAN Dynamic Bond Fund - Annual Dividend;INF194K01QE9;INF194K01QD1;11.6444;11.6444;11.6444;04-Dec-2009
108554;BANDHAN Dynamic Bond Fund - Quarterly Dividend;INF194K01QB5;INF194K01QA7;10.5490;10.5490;10.5490;04-Dec-2009
108625;IDFC - SSIF - ST -Plan B - Growth;INF194K01HM1;;10.5192;10.5192;10.5192;04-Dec-2009
108759;IDFC - SSIF - ST -Plan B - Monthly Dividend;INF194K01HO7;INF194K01HN9;10.0477;10.0477;10.0477;04-Dec-2009
108786;IDFC Dynamic Bond Fund - Growth;INF194K01PZ6;;18.1185;18.1185;18.1185;04-Dec-2009
108742;IDFC Money Manager Fund-Investment Plan-Regular Plan-Daily Div.;INF194K01NW8;INF194K01NV0;10.0150;10.0150;10.0150;04-Dec-2009
108736;IDFC Money Manager Fund-Investment Plan-Regular Plan-Growth;INF194K01NO5;;14.0965;14.0965;14.0965;04-Dec-2009
