Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;;;12.4154;12.4154;12.4154;24-Dec-2010
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;;;12.4154;12.4154;12.4154;24-Dec-2010
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;26.2330;26.1674;26.2330;24-Dec-2010
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.4447;11.4161;11.4447;24-Dec-2010
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;26.2330;26.1674;26.2330;24-Dec-2010
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;17.2710;17.0983;17.2710;24-Dec-2010
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.2714;11.1587;11.2714;24-Dec-2010
101712;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Growth /Payment;INF209K01744;;17.2710;17.0983;17.2710;24-Dec-2010
103184;Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan;INF209K01AX9;INF209K01DX3;11.3875;11.2736;11.3875;24-Dec-2010
103185;Aditya Birla Sun Life Monthly Income - Growth - Regular Plan;INF209K01AZ4;;36.1673;35.8056;36.1673;24-Dec-2010
103186;Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan;INF209K01AY7;INF209K01DY1;12.0172;11.8970;12.0172;24-Dec-2010

Bandhan Mutual Fund
108784;BANDHAN Dynamic Bond Fund - Annual Dividend;INF194K01QE9;INF194K01QD1;11.9652;11.9652;11.9652;24-Dec-2010
108554;BANDHAN Dynamic Bond Fund - Quarterly Dividend;INF194K01QB5;INF194K01QA7;10.8396;10.8396;10.8396;24-Dec-2010
108625;IDFC - SSIF - ST -Plan B - Growth;INF194K01HM1;;10.9227;10.9227;10.9227;24-Dec-2010
108759;IDFC - SSIF - ST -Plan B - Monthly Dividend;INF194K01HO7;INF194K01HN9;10.1394;10.1394;10.1394;24-Dec-2010
112367;IDFC - SSIF - Short Term- Plan F Growth;INF194K01IH9;;10.3681;10.3681;10.3681;24-Dec-2010
108786;IDFC Dynamic Bond Fund - Growth;INF194K01PZ6;;18.6179;18.6179;18.6179;24-Dec-2010
108742;IDFC Money Manager Fund-Investment Plan-Regular Plan-Daily Div.;INF194K01NW8;INF194K01NV0;10.0916;10.0916;10.0916;24-Dec-2010
108736;IDFC Money Manager Fund-Investment Plan-Regular Plan-Growth;INF194K01NO5;;14.9347;14.9347;14.9347;24-Dec-2010
108739;IDFC Money Manager Fund-Investment Plan-Regular Plan-Monthly Div.;INF194K01OC8;INF194K01OB0;10.0896;10.0896;10.0896;24-Dec-2010
108740;IDFC Money Manager Fund-Investment Plan-Regular Plan-Weekly Div.;INF194K01NZ1;INF194K01NY4;10.0414;10.0414;10.0414;24-Dec-2010
109247;IDFC-Money Manager Fund-Investment Plan A-Weekly Div.;INF194K01NM9;INF194K01NL1;10.0130;10.0130;10.0130;24-Dec-2010
