Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
106270;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-3 YRS- DIVIDEND;;;11.0894;11.0894;11.0894;11-Sep-2009
106269;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-3 YRS- GROWTH;;;11.0894;11.0894;11.0894;11-Sep-2009
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;;;11.4879;11.4879;11.4879;11-Sep-2009
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;;;11.4879;11.4879;11.4879;11-Sep-2009
102754;Birla Sun Life Fixed Maturity Plan - Annual Series 1-Dividend;;;10.5412;10.3304;10.5412;11-Sep-2009
102755;Birla Sun Life Fixed Maturity Plan - Annual Series 1-Growth;;;11.0811;10.8595;11.0811;11-Sep-2009
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;23.6222;23.3860;23.6222;11-Sep-2009
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.1279;11.0166;11.1279;11-Sep-2009
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;23.6222;23.3860;23.6222;11-Sep-2009
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;16.0330;15.8727;16.0330;11-Sep-2009
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.2964;11.1834;11.2964;11-Sep-2009
101712;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Growth /Payment;INF209K01744;;16.0330;15.8727;16.0330;11-Sep-2009
103184;Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan;INF209K01AX9;INF209K01DX3;11.0429;11.0153;11.0429;11-Sep-2009
103185;Aditya Birla Sun Life Monthly Income - Growth - Regular Plan;INF209K01AZ4;;32.4647;32.3835;32.4647;11-Sep-2009
103186;Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan;INF209K01AY7;INF209K01DY1;11.6415;11.6124;11.6415;11-Sep-2009

Bandhan Mutual Fund
108784;BANDHAN Dynamic Bond Fund - Annual Dividend;INF194K01QE9;INF194K01QD1;11.5021;11.5021;11.5021;11-Sep-2009
108554;BANDHAN Dynamic Bond Fund - Quarterly Dividend;INF194K01QB5;INF194K01QA7;10.4201;10.4201;10.4201;11-Sep-2009
108625;IDFC - SSIF - ST -Plan B - Growth;INF194K01HM1;;10.3470;10.3470;10.3470;11-Sep-2009
108759;IDFC - SSIF - ST -Plan B - Monthly Dividend;INF194K01HO7;INF194K01HN9;10.0675;10.0675;10.0675;11-Sep-2009
108786;IDFC Dynamic Bond Fund - Growth;INF194K01PZ6;;17.8971;17.8971;17.8971;11-Sep-2009
108742;IDFC Money Manager Fund-Investment Plan-Regular Plan-Daily Div.;INF194K01NW8;INF194K01NV0;10.0150;10.0150;10.0150;11-Sep-2009
108736;IDFC Money Manager Fund-Investment Plan-Regular Plan-Growth;INF194K01NO5;;13.9340;13.9340;13.9340;11-Sep-2009
