Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
106270;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-3 YRS- DIVIDEND;;;11.0542;11.0542;11.0542;06-Aug-2009
106269;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-3 YRS- GROWTH;;;11.0542;11.0542;11.0542;06-Aug-2009
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;;;11.4320;11.4320;11.4320;06-Aug-2009
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;;;11.4320;11.4320;11.4320;06-Aug-2009
102754;Birla Sun Life Fixed Maturity Plan - Annual Series 1-Dividend;;;10.4458;10.2369;10.4458;06-Aug-2009
102755;Birla Sun Life Fixed Maturity Plan - Annual Series 1-Growth;;;10.9808;10.7612;10.9808;06-Aug-2009
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;23.5700;23.3343;23.5700;06-Aug-2009
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.1564;11.0448;11.1564;06-Aug-2009
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;23.5700;23.3343;23.5700;06-Aug-2009
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;15.9802;15.9802;15.9802;06-Aug-2009
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.3129;11.3129;11.3129;06-Aug-2009
101712;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Growth /Payment;INF209K01744;;15.9802;15.9802;15.9802;06-Aug-2009
103184;Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan;INF209K01AX9;INF209K01DX3;11.0230;10.9128;11.0230;06-Aug-2009
103185;Aditya Birla Sun Life Monthly Income - Growth - Regular Plan;INF209K01AZ4;;32.2362;31.9138;32.2362;06-Aug-2009
103186;Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan;INF209K01AY7;INF209K01DY1;11.5596;11.4440;11.5596;06-Aug-2009

Bandhan Mutual Fund
108784;BANDHAN Dynamic Bond Fund - Annual Dividend;INF194K01QE9;INF194K01QD1;11.5560;11.5560;11.5560;06-Aug-2009
108554;BANDHAN Dynamic Bond Fund - Quarterly Dividend;INF194K01QB5;INF194K01QA7;10.4689;10.4689;10.4689;06-Aug-2009
108625;IDFC - SSIF - ST -Plan B - Growth;INF194K01HM1;;10.3461;10.3461;10.3461;06-Aug-2009
108759;IDFC - SSIF - ST -Plan B - Monthly Dividend;INF194K01HO7;INF194K01HN9;10.0667;10.0667;10.0667;06-Aug-2009
108786;IDFC Dynamic Bond Fund - Growth;INF194K01PZ6;;17.9809;17.9809;17.9809;06-Aug-2009
108742;IDFC Money Manager Fund-Investment Plan-Regular Plan-Daily Div.;INF194K01NW8;INF194K01NV0;10.0150;10.0150;10.0150;06-Aug-2009
108736;IDFC Money Manager Fund-Investment Plan-Regular Plan-Growth;INF194K01NO5;;13.8643;13.8643;13.8643;06-Aug-2009
