Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


360 ONE Mutual Fund (Formerly Known as IIFL Mutual Fund)
124091;IIFL SHORT TERM INCOME FUND DIRECT PLAN  GROWTH OPTION;INF579M01423;;10.3104;10.2588;10.3104;13-Jan-2014
124090;IIFL SHORT TERM INCOME FUND REGULAR PLAN  HALF YEARLY DIVIDEND;INF579M01381;INF579M01415;10.3087;10.2572;10.3087;13-Jan-2014
124042;IIFL SHORT TERM INCOME FUND REGULAR PLAN GROWTH OPTION;INF579M01340;;10.3087;10.2572;10.3087;13-Jan-2014
124088;IIFL SHORT TERM INCOME FUND REGULAR PLAN MONTHLY DIVIDEND;INF579M01365;INF579M01399;10.3087;10.2572;10.3087;13-Jan-2014

Aditya Birla Sun Life Mutual Fund
125785;Birla Sun Life Fixed Term Plan - Series JE (368 days) - Direct Plan-Growth;INF209K017V6;;10.0796;10.0796;10.0796;13-Jan-2014
125783;Birla Sun Life Fixed Term Plan - Series JE (368 days) - Direct Plan-Normal Dividend;INF209K018V4;;10.0796;10.0796;10.0796;13-Jan-2014
125788;Birla Sun Life Fixed Term Plan - Series JE (368 days) - Regular Plan-Growth;INF209K014V3;;10.0782;10.0782;10.0782;13-Jan-2014
125786;Birla Sun Life Fixed Term Plan - Series JE (368 days) - Regular Plan-Normal Dividend;INF209K015V0;;10.0782;10.0782;10.0782;13-Jan-2014
125787;Birla Sun Life Fixed Term Plan - Series JE (368 days) - Regular Plan-Quarterly Dividend;INF209K016V8;;10.0782;10.0782;10.0782;13-Jan-2014
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;32.3166;31.9934;32.3166;13-Jan-2014
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;12.0624;11.9418;12.0624;13-Jan-2014
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;32.1657;31.8440;32.1657;13-Jan-2014
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.3401;11.2267;11.3401;13-Jan-2014
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;22.0118;21.7917;22.0118;13-Jan-2014
120706;Aditya Birla Sun Life MIP II - Savings 5 Plan - Growth / Payment - Direct Plan;INF209K01XE1;;22.1070;21.8859;22.1070;13-Jan-2014
120549;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Direct Plan;INF209K01R39;;12.0599;11.9393;12.0599;13-Jan-2014
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.6102;11.4941;11.6102;13-Jan-2014
103184;Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan;INF209K01AX9;INF209K01DX3;11.2078;11.0957;11.2078;13-Jan-2014
120572;Aditya Birla Sun Life Monthly Income - Growth - Direct Plan;INF209K01YH2;;44.2626;43.8200;44.2626;13-Jan-2014
103185;Aditya Birla Sun Life Monthly Income - Growth - Regular Plan;INF209K01AZ4;;43.9681;43.5284;43.9681;13-Jan-2014
120574;Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Direct Plan;INF209K01S20;;11.6881;11.5712;11.6881;13-Jan-2014
